# Output parameters used for graph plotting.
# Description of each column is expanded on in the research project paper.
#
# Column headers:
#{ID},{median_data},{log_ew},{SNR},{dust_corr},{JH_colour},{gr_restcolour},{JH_restcolour},{dustcorr_JHcolour},{dustcorr_grcolour},{z},{lmass},{l_sfr},{lsfr}

5408,0.014802098674949343,1.8388595808853478,24.952702702702698,1.973259580885348,0.9313078486960883,0.3437267602144791,0.00873687822589325,0.48294211843002693,0.2161267602144791,2.097944,9.92,0.4224166852469533,1.08
5419,0.02138469267634946,1.6181784422275722,19.824242424242424,1.7693784422275722,0.845948164444387,0.35598323369158064,0.3842807117452771,0.34153671789506795,0.21243323369158063,2.2128200000000002,10.0,0.4321662348502606,0.99
5582,0.0062663638180226544,2.0706715872857244,26.594059405940598,2.0874715872857244,0.7185183354082825,0.1718326764783203,0.3718811014566639,0.6624726191250248,0.1558826764783203,2.18286,9.72,0.20559992832245266,0.5
5609,0.0075014370766517645,2.3932030366540755,36.13306451612903,2.4268030366540754,0.3647750204461154,0.1064183529565718,0.263527552168038,0.2526835878796001,0.0745183529565718,2.089525,9.52,0.7070376951703718,0.35
5630,0.01199660650966987,1.933581805475333,40.22,2.067981805475333,1.0160961691014634,0.2850899556779367,-0.013427891181647368,0.5677304388354021,0.1574899556779367,2.2429330000000003,9.98,0.5175242623142027,-1.19
5696,0.009922978221797208,1.9517435845445936,22.19285714285714,2.0357435845445937,0.6861967897081048,0.21146256180320533,0.02746479638072841,0.4059682082918168,0.13171256180320534,2.092938,9.64,0.2968718143731779,0.45
5751,0.01470071496812404,2.2367582815414853,63.449275362318836,2.253558281541485,0.4272282060847044,0.11542238792406727,0.1594278130694113,0.371182489801447,0.09947238792406726,2.0919779999999997,9.79,0.6818621335806931,0.62
5829,0.015464087639355186,1.921122570817205,58.21794871794872,2.089122570817205,0.9107858535191926,0.3122355170088082,-0.08386194206635716,0.3503286906866159,0.1527355170088082,2.162573,10.35,0.5708304894763635,1.44
5870,0.013573904462820049,1.6417128269190593,21.336842105263155,1.7761128269190594,1.0930859303609144,0.24909285137581091,-0.055310352457375964,0.6447202000948531,0.1214928513758109,2.1041939999999997,9.98,0.16447489913359695,0.89
5914,0.009780867144698618,1.9993830207788572,43.15189873417721,2.016183020778857,0.4398707962657657,0.13860055924570533,-0.05448495154559474,0.38382507998250814,0.12265055924570532,2.095252,9.69,0.2735416836296371,0.92
6018,0.0037805141990943777,1.8754440726370654,11.403846153846155,1.8922440726370653,1.015988616572122,0.08239285113562586,0.44799749407857903,0.9599429002888646,0.06644285113562585,2.412769,9.12,0.11364959127929543,-0.05
6485,0.01174023438355295,1.8046295267709476,32.92941176470588,1.9894295267709476,1.119538230482247,0.5546511041663669,0.40942025945917815,0.5030353513664126,0.3792011041663669,2.163137,10.43,0.3770523048953256,1.02
6869,0.0012155190809058746,2.16678366227736,55.301369863013704,2.20038366227736,0.8225290640000342,-0.10076939373830349,0.2243889308851763,0.7104376314335188,-0.1326693937383035,2.126486,9.54,0.3759698797027694,0.58
6908,0.054242634364934254,1.6768542742356594,119.04166666666666,1.9120542742356594,1.1761064749075767,0.46172660974610974,0.22119514492867431,0.39146644694196925,0.23842660974610974,2.063701,10.67,0.6945468999174338,2.02
6954,0.004250072247494076,2.0628213361234486,61.320754716981135,2.0964213361234485,1.0270057187802506,0.13120565332731698,0.2634363725400815,0.9149142862137353,0.09930565332731697,2.128637,9.27,0.28267264920955665,-0.15
7137,0.010531530698809646,1.7683263666688325,31.788732394366196,1.8691263666688325,0.6518060748573172,0.2871249945271759,-0.008032273084117613,0.3155317771577709,0.19142499452717587,2.161997,9.92,0.20240348769704936,0.92
7676,0.005713093038172528,1.9447618252535477,19.645161290322577,2.0119618252535476,0.39553958778558296,0.09016572622797522,-0.1693802341856871,0.1713567226525523,0.026365726227975214,2.160427,9.58,0.07769165449793619,0.57
7774,0.011120963862733826,1.7168767693556775,14.91275167785235,1.9016767693556775,1.1520349465486996,0.5099877695601052,0.383230377251281,0.5355320674328655,0.33453776956010517,2.198974,10.34,0.2910655980984434,0.78
7930,0.008637604269367147,2.0131084005647617,47.712121212121204,2.080308400564762,0.5403855113375471,0.04044095417117908,0.12938230681067717,0.3162026462045165,-0.02335904582882093,2.101516,9.89,0.2901119770344391,1.11
7948,0.011855815332068698,1.997105525864713,21.121546961325965,2.1483055258647132,1.0667632069721602,0.3468504493981423,0.17984584905143464,0.5623517604228412,0.2033004493981423,2.064207,10.19,0.4395043055977311,-0.29
8108,0.015065553117056901,1.562997024207776,35.55714285714285,1.630197024207776,0.8077476419259724,0.12967351150378068,0.41111295115482294,0.5835647767929418,0.06587351150378067,2.1626950000000003,9.69,0.21288936362338315,0.64
9571,0.009472789535458884,2.0118963998391926,16.87769784172662,2.1966963998391926,0.7076835244024519,0.17158880584484054,-0.060039416370443716,0.09118064528661761,-0.003861194155159481,2.090036,9.67,0.27051689585689187,0.42
9922,0.012498057664275641,1.9069371531822257,109.72131147540983,1.9573371531822257,0.6440539977808898,0.18413576784186406,0.28864295623135905,0.47591684893111685,0.13628576784186405,2.041576,9.73,0.5762819229834314,0.9
